id;levelFile;levelNumber;agent;result;steps;playTimeMillis
AStarAgent;Cosmonotes.sok;8;cz.sokoban4j.playground.AStarAgent;VICTORY;220;69767
AStarAgent;Jacques_Duthen_Sokogen.sok;77;cz.sokoban4j.playground.AStarAgent;VICTORY;177;56263
AStarAgent;Aymeric_du_Peloux_3_Nabokosmos.sok;3;cz.sokoban4j.playground.AStarAgent;TIMEOUT;0;120004
